Line list produced by PGOPHER 10.1.182 04 Dec 2018 20:59  64 bit (fpc 3.3.1 x86_64-Linux)	10001182
Molecule	Upper Manifold	J'	Sym'	#'	Lower Manifold	J"	Sym"	#"	Position	Intensity	Eupper	Elower	Spol	A	Width	Branch	Label
AsymmetricTop	Excited	24	E-	7	Ground	25	E-	7	12247.583562591	7.23351449819764E-9	14220.4598961763	1972.87633358524	4.93918955169995	174234.554660947	0	pP14,12(25)	Excited v=1 24 13 12 - Ground v=0 25 14 12
AsymmetricTop	Excited	24	E+	7	Ground	25	E+	8	12247.583562591	7.23351449819765E-9	14220.4598961763	1972.87633358524	4.93918955169995	174234.554660947	0	pP14,11(25)	Excited v=1 24 13 11 - Ground v=0 25 14 11
AsymmetricTop	Excited	23	E-	7	Ground	24	E-	7	12247.9806981178	7.86807001765117E-9	14204.2059351208	1956.22523700295	4.88153714401284	179545.970437607	0	pP14,11(24)	Excited v=1 23 13 11 - Ground v=0 24 14 11
AsymmetricTop	Excited	23	E+	7	Ground	24	E+	8	12247.9806981178	7.86807001765117E-9	14204.2059351208	1956.22523700295	4.88153714401284	179545.970437607	0	pP14,10(24)	Excited v=1 23 13 10 - Ground v=0 24 14 10
AsymmetricTop	Excited	22	E+	7	Ground	23	E+	8	12248.3890579231	8.52811815975983E-9	14188.62925205	1940.24019412692	4.82601179542093	185411.311694324	0	pP14,9(23)	Excited v=1 22 13  9 - Ground v=0 23 14  9
AsymmetricTop	Excited	22	E-	7	Ground	23	E-	7	12248.3890579231	8.52811815975984E-9	14188.62925205	1940.24019412692	4.82601179542093	185411.311694324	0	pP14,10(23)	Excited v=1 22 13 10 - Ground v=0 23 14 10
AsymmetricTop	Excited	21	E+	7	Ground	22	E+	8	12248.8086394324	9.21164275927749E-9	14173.7298431843	1924.9212037519	4.77291592920253	191920.038058104	0	pP14,8(22)	Excited v=1 21 13  8 - Ground v=0 22 14  8
AsymmetricTop	Excited	21	E-	7	Ground	22	E-	7	12248.8086394324	9.21164275927746E-9	14173.7298431843	1924.9212037519	4.77291592920253	191920.038058104	0	pP14,9(22)	Excited v=1 21 13  9 - Ground v=0 22 14  9
AsymmetricTop	Excited	20	E-	7	Ground	21	E-	7	12249.2394401855	9.91651385229173E-9	14159.5077049083	1910.26826472283	4.72260894156713	199181.474466961	0	pP14,8(21)	Excited v=1 20 13  8 - Ground v=0 21 14  8
AsymmetricTop	Excited	20	E+	7	Ground	21	E+	8	12249.2394401855	9.91651385229164E-9	14159.5077049083	1910.26826472283	4.72260894156713	199181.474466961	0	pP14,7(21)	Excited v=1 20 13  7 - Ground v=0 21 14  7
AsymmetricTop	Excited	19	E+	7	Ground	20	E+	8	12249.6814578361	1.06405993903592E-8	14145.962833771	1896.28137593489	4.67552144730179	207330.538282198	0	pP14,6(20)	Excited v=1 19 13  6 - Ground v=0 20 14  6
AsymmetricTop	Excited	19	E-	7	Ground	20	E-	7	12249.6814578361	1.06405993903592E-8	14145.962833771	1896.28137593489	4.67552144730179	207330.538282198	0	pP14,7(20)	Excited v=1 19 13  7 - Ground v=0 20 14  7
AsymmetricTop	Excited	16	O+	8	Ground	16	O-	8	12250.0393490123	1.27312617072194E-9	14356.911049827	2106.87170081474	1.87969526213989	32838.865571671	0	pQ15,2(16)	Excited v=1 16 14  2 - Ground v=0 16 15  2
AsymmetricTop	Excited	16	O-	7	Ground	16	O+	8	12250.0393490123	1.27312617072194E-9	14356.911049827	2106.87170081474	1.87969526213989	32838.865571671	0	pQ15,1(16)	Excited v=1 16 14  3 - Ground v=0 16 15  1
AsymmetricTop	Excited	18	E-	7	Ground	19	E-	7	12250.1346901523	1.13819107505698E-8	14133.0952264857	1882.96053633349	4.63217402396274	216535.534685005	0	pP14,6(19)	Excited v=1 18 13  6 - Ground v=0 19 14  6
AsymmetricTop	Excited	18	E+	7	Ground	19	E+	8	12250.1346901523	1.13819107505698E-8	14133.0952264857	1882.96053633349	4.63217402396274	216535.534685005	0	pP14,5(19)	Excited v=1 18 13  5 - Ground v=0 19 14  5
AsymmetricTop	Excited	17	O+	8	Ground	17	O-	8	12250.2297266211	1.74156554599612E-9	14368.4241199793	2118.19439335828	2.74445365887974	45208.7755405017	0	pQ15,3(17)	Excited v=1 17 14  3 - Ground v=0 17 15  3
AsymmetricTop	Excited	17	O-	7	Ground	17	O+	8	12250.2297266211	1.74156554599612E-9	14368.4241199793	2118.19439335828	2.74445365887974	45208.7755405017	0	pQ15,2(17)	Excited v=1 17 14  4 - Ground v=0 17 15  2
AsymmetricTop	Excited	18	O+	8	Ground	18	O-	8	12250.4313131882	2.11445840913825E-9	14380.6144444182	2130.18313123002	3.57009705814277	55633.2748944669	0	pQ15,4(18)	Excited v=1 18 14  4 - Ground v=0 18 15  4
AsymmetricTop	Excited	18	O-	7	Ground	18	O+	8	12250.4313131882	2.11445840913825E-9	14380.6144444182	2130.18313123002	3.57009705814277	55633.2748944669	0	pQ15,3(18)	Excited v=1 18 14  5 - Ground v=0 18 15  3
AsymmetricTop	Excited	17	E+	7	Ground	18	E+	8	12250.5991350159	1.21387904519129E-8	14120.9048799302	1870.30574491422	4.59320220404569	227008.93435077	0	pP14,4(18)	Excited v=1 17 13  4 - Ground v=0 18 14  4
AsymmetricTop	Excited	17	E-	7	Ground	18	E-	7	12250.5991350159	1.21387904519129E-8	14120.9048799302	1870.30574491422	4.59320220404569	227008.93435077	0	pP14,5(18)	Excited v=1 17 13  5 - Ground v=0 18 14  5
AsymmetricTop	Excited	19	O-	7	Ground	19	O+	8	12250.6441104752	2.40241215291892E-9	14393.4820256921	2142.83791521688	4.3627257629244	64501.8640797212	0	pQ15,4(19)	Excited v=1 19 14  6 - Ground v=0 19 15  4
AsymmetricTop	Excited	19	O+	8	Ground	19	O-	8	12250.6441104752	2.40241215291892E-9	14393.4820256921	2142.83791521688	4.3627257629244	64501.8640797212	0	pQ15,5(19)	Excited v=1 19 14  5 - Ground v=0 19 15  5
AsymmetricTop	Excited	20	O+	8	Ground	20	O-	8	12250.8681203414	2.61504871638779E-9	14407.0268664909	2156.15874614949	5.12724925171334	72111.3051047561	0	pQ15,6(20)	Excited v=1 20 14  6 - Ground v=0 20 15  6
AsymmetricTop	Excited	20	O-	7	Ground	20	O+	8	12250.8681203414	2.61504871638779E-9	14407.0268664909	2156.15874614949	5.12724925171334	72111.3051047561	0	pQ15,5(20)	Excited v=1 20 14  7 - Ground v=0 20 15  5
AsymmetricTop	Excited	16	E-	7	Ground	17	E-	7	12251.0747904233	1.29101543284131E-8	14109.3917911462	1858.31700072293	4.55939028783157	239022.533805396	0	pP14,4(17)	Excited v=1 16 13  4 - Ground v=0 17 14  4
AsymmetricTop	Excited	16	E+	7	Ground	17	E+	8	12251.0747904233	1.29101543284133E-8	14109.3917911462	1858.31700072293	4.55939028783157	239022.533805396	0	pP14,3(17)	Excited v=1 16 13  3 - Ground v=0 17 14  3
AsymmetricTop	Excited	21	O+	8	Ground	21	O-	8	12251.1033447441	2.76122389848379E-9	14421.2489696464	2170.14562490222	5.86766412780953	78690.9138287257	0	pQ15,7(21)	Excited v=1 21 14  7 - Ground v=0 21 15  7
AsymmetricTop	Excited	21	O-	7	Ground	21	O+	8	12251.1033447441	2.76122389848379E-9	14421.2489696464	2170.14562490222	5.86766412780953	78690.9138287258	0	pQ15,6(21)	Excited v=1 21 14  8 - Ground v=0 21 15  6
AsymmetricTop	Excited	22	O-	7	Ground	22	O+	8	12251.3497857384	2.84916316630699E-9	14436.1483381316	2184.79855239312	6.58725765162551	84420.1545967039	0	pQ15,7(22)	Excited v=1 22 14  9 - Ground v=0 22 15  7
AsymmetricTop	Excited	22	O+	8	Ground	22	O-	8	12251.3497857384	2.849163166307E-9	14436.1483381316	2184.79855239312	6.58725765162551	84420.1545967039	0	pQ15,8(22)	Excited v=1 22 14  8 - Ground v=0 22 15  8
AsymmetricTop	Excited	15	E-	7	Ground	16	E-	7	12251.5616544847	1.36958066102171E-8	14098.5559573404	1846.99430285568	4.53171783595253	252929.193616157	0	pP14,3(16)	Excited v=1 15 13  3 - Ground v=0 16 14  3
AsymmetricTop	Excited	15	E+	7	Ground	16	E+	8	12251.5616544847	1.36958066102171E-8	14098.5559573404	1846.99430285568	4.53171783595253	252929.193616157	0	pP14,2(16)	Excited v=1 15 13  2 - Ground v=0 16 14  2
AsymmetricTop	Excited	23	O+	8	Ground	23	O-	8	12251.6074454773	2.88654165338993E-9	14451.7249750613	2200.11752958399	7.28875911746977	89441.1031062215	0	pQ15,9(23)	Excited v=1 23 14  9 - Ground v=0 23 15  9
AsymmetricTop	Excited	23	O-	7	Ground	23	O+	8	12251.6074454773	2.88654165338997E-9	14451.7249750613	2200.11752958399	7.28875911746977	89441.1031062216	0	pQ15,8(23)	Excited v=1 23 14 10 - Ground v=0 23 15  8
AsymmetricTop	Excited	24	O+	8	Ground	24	O-	8	12251.8763262115	2.88052743213172E-9	14467.9788836918	2216.10255748034	7.97445403453919	93867.419671073	0	pQ15,10(24)	Excited v=1 24 14 10 - Ground v=0 24 15 10
AsymmetricTop	Excited	24	O-	7	Ground	24	O+	8	12251.8763262115	2.88052743213173E-9	14467.9788836918	2216.10255748034	7.97445403453919	93867.4196710731	0	pQ15,9(24)	Excited v=1 24 14 11 - Ground v=0 24 15  9
AsymmetricTop	Excited	14	E+	7	Ground	15	E+	8	12252.0597254244	1.44968565101278E-8	14088.3973758831	1836.33765045872	4.51142475888039	269194.683762844	0	pP14,1(15)	Excited v=1 14 13  1 - Ground v=0 15 14  1
AsymmetricTop	Excited	14	E-	7	Ground	15	E-	7	12252.0597254244	1.44968565101278E-8	14088.3973758831	1836.33765045873	4.51142475888039	269194.683762844	0	pP14,2(15)	Excited v=1 14 13  2 - Ground v=0 15 14  2
AsymmetricTop	Excited	25	O+	8	Ground	25	O-	8	12252.1564302898	2.8378014437084E-9	14484.9100674212	2232.75363713138	8.6462713592592	97790.9066063008	0	pQ15,11(25)	Excited v=1 25 14 11 - Ground v=0 25 15 11
AsymmetricTop	Excited	25	O-	7	Ground	25	O+	8	12252.1564302898	2.83780144370842E-9	14484.9100674212	2232.75363713138	8.6462713592592	97790.9066063009	0	pQ15,10(25)	Excited v=1 25 14 12 - Ground v=0 25 15 10
AsymmetricTop	Excited	26	O+	8	Ground	26	O-	8	12252.4477601588	2.76456357341975E-9	14502.5185297888	2250.07076963006	9.30585092091705	101286.365550304	0	pQ15,12(26)	Excited v=1 26 14 12 - Ground v=0 26 15 12
AsymmetricTop	Excited	26	O-	7	Ground	26	O+	8	12252.4477601588	2.76456357341975E-9	14502.5185297889	2250.07076963006	9.30585092091705	101286.365550304	0	pQ15,11(26)	Excited v=1 26 14 13 - Ground v=0 26 15 11
AsymmetricTop	Excited	13	E+	7	Ground	14	E+	8	12252.569001581	1.53162818248964E-8	14078.9160443096	1826.34704272857	4.50010430179828	288445.474170422	0	pP14,0(14)	Excited v=1 13 13  0 - Ground v=0 14 14  0
AsymmetricTop	Excited	13	E-	7	Ground	14	E-	7	12252.569001581	1.53162818248967E-8	14078.9160443096	1826.34704272857	4.50010430179828	288445.474170423	0	pP14,1(14)	Excited v=1 13 13  1 - Ground v=0 14 14  1
AsymmetricTop	Excited	27	O+	8	Ground	27	O-	8	12252.7503183629	2.66653161484533E-9	14520.8042744759	2268.05395611305	9.9545960976175	104415.240456314	0	pQ15,13(27)	Excited v=1 27 14 13 - Ground v=0 27 15 13
AsymmetricTop	Excited	27	O-	7	Ground	27	O+	8	12252.7503183629	2.6665316148453E-9	14520.8042744759	2268.05395611305	9.9545960976175	104415.240456314	0	pQ15,12(27)	Excited v=1 27 14 14 - Ground v=0 27 15 12
AsymmetricTop	Excited	28	O+	8	Ground	28	O-	8	12253.0641075443	2.54893787656668E-9	14539.767305305	2286.70319776071	10.5937153754843	107228.381240999	0	pQ15,14(28)	Excited v=1 28 14 14 - Ground v=0 28 15 14
AsymmetricTop	Excited	28	O-	7	Ground	28	O+	8	12253.0641075443	2.54893787656667E-9	14539.767305305	2286.70319776071	10.5937153754843	107228.381240999	0	pQ15,13(28)	Excited v=1 28 14 15 - Ground v=0 28 15 13
AsymmetricTop	Excited	30	E-	2	Ground	29	E-	3	12253.1878511824	1.330439500046E-9	12865.529930215	612.342079032574	0.000361214744117778	10.2495866557322	0	nR6,24(29)	Excited v=1 30  3 28 - Ground v=0 29  6 24
AsymmetricTop	Excited	30	E+	2	Ground	29	E+	4	12253.2164506049	1.33023661056626E-9	12865.5585296378	612.34207903294	0.000361159659560763	10.248095371426	0	nR6,23(29)	Excited v=1 30  3 27 - Ground v=0 29  6 23
AsymmetricTop	Excited	29	O-	7	Ground	29	O+	8	12253.3891304434	2.41652670701751E-9	14559.4076262405	2306.01849579716	11.2242554358755	109768.162581618	0	pQ15,14(29)	Excited v=1 29 14 16 - Ground v=0 29 15 14
AsymmetricTop	Excited	29	O+	8	Ground	29	O-	8	12253.3891304434	2.41652670701752E-9	14559.4076262405	2306.01849579716	11.2242554358755	109768.162581618	0	pQ15,15(29)	Excited v=1 29 14 15 - Ground v=0 29 15 15
AsymmetricTop	Excited	30	O+	8	Ground	30	O-	8	12253.725389898	2.27355509383162E-9	14579.7252413882	2325.99985149019	11.8471277197348	112070.124275002	0	pQ15,16(30)	Excited v=1 30 14 16 - Ground v=0 30 15 16
AsymmetricTop	Excited	30	O-	7	Ground	30	O+	8	12253.725389898	2.27355509383161E-9	14579.7252413882	2325.99985149019	11.8471277197348	112070.124275002	0	pQ15,15(30)	Excited v=1 30 14 17 - Ground v=0 30 15 15
AsymmetricTop	Excited	29	O+	7	Ground	30	O+	7	12258.5372361588	5.18197222758633E-8	14082.7053573566	1824.16812119786	15.0355143263165	147225.967419794	0	pP13,17(30)	Excited v=1 29 12 17 - Ground v=0 30 13 17
AsymmetricTop	Excited	29	O-	6	Ground	30	O-	7	12258.5372361588	5.18197222758636E-8	14082.7053573566	1824.16812119786	15.0355143263165	147225.967419794	0	pP13,18(30)	Excited v=1 29 12 18 - Ground v=0 30 13 18
AsymmetricTop	Excited	28	O-	6	Ground	29	O-	7	12258.8781272195	5.73519555705785E-8	14063.0648271478	1804.18669992823	14.8330216055624	150351.977291571	0	pP13,17(29)	Excited v=1 28 12 17 - Ground v=0 29 13 17
AsymmetricTop	Excited	28	O+	7	Ground	29	O+	7	12258.8781272195	5.73519555705788E-8	14063.0648271478	1804.18669992822	14.8330216055624	150351.977291571	0	pP13,16(29)	Excited v=1 28 12 16 - Ground v=0 29 13 16
AsymmetricTop	Excited	27	O+	7	Ground	28	O+	7	12259.2302652999	6.32328319633623E-8	14044.1016079566	1784.87134265671	14.6334588367271	153736.183679564	0	pP13,15(28)	Excited v=1 27 12 15 - Ground v=0 28 13 15
AsymmetricTop	Excited	27	O-	6	Ground	28	O-	7	12259.2302652999	6.32328319633623E-8	14044.1016079566	1784.87134265671	14.6334588367271	153736.183679564	0	pP13,16(28)	Excited v=1 27 12 16 - Ground v=0 28 13 16
AsymmetricTop	Excited	26	O-	6	Ground	27	O-	7	12259.5936466843	6.94529416575475E-8	14025.8156943772	1766.22204769288	14.4371917919738	157411.794664877	0	pP13,15(27)	Excited v=1 26 12 15 - Ground v=0 27 13 15
AsymmetricTop	Excited	26	O+	7	Ground	27	O+	7	12259.5936466843	6.94529416575479E-8	14025.8156943772	1766.22204769288	14.4371917919738	157411.794664877	0	pP13,14(27)	Excited v=1 26 12 14 - Ground v=0 27 13 14
AsymmetricTop	Excited	25	O-	6	Ground	26	O-	7	12259.9682677921	7.59988356777479E-8	14008.2070811967	1748.23881340461	14.2446408417512	161417.84821831	0	pP13,14(26)	Excited v=1 25 12 14 - Ground v=0 26 13 14
AsymmetricTop	Excited	25	O+	7	Ground	26	O+	7	12259.9682677921	7.59988356777479E-8	14008.2070811967	1748.23881340461	14.2446408417512	161417.84821831	0	pP13,13(26)	Excited v=1 25 12 13 - Ground v=0 26 13 13
AsymmetricTop	Excited	24	O+	7	Ground	25	O+	7	12260.3541251773	8.28531380761661E-8	13991.2757633954	1730.92163821805	14.056291882398	165800.531292162	0	pP13,12(25)	Excited v=1 24 12 12 - Ground v=0 25 13 12
AsymmetricTop	Excited	24	O-	6	Ground	25	O-	7	12260.3541251773	8.28531380761661E-8	13991.2757633954	1730.92163821805	14.056291882398	165800.531292162	0	pP13,13(25)	Excited v=1 24 12 13 - Ground v=0 25 13 13
AsymmetricTop	Excited	23	O+	7	Ground	24	O+	7	12260.751215529	8.99948195140289E-8	13975.0217361467	1714.27052061766	13.8727099954285	170614.869403353	0	pP13,11(24)	Excited v=1 23 12 11 - Ground v=0 24 13 11
AsymmetricTop	Excited	23	O-	6	Ground	24	O-	7	12260.751215529	8.99948195140289E-8	13975.0217361467	1714.27052061766	13.8727099954285	170614.869403353	0	pP13,12(24)	Excited v=1 23 12 12 - Ground v=0 24 13 12
AsymmetricTop	Excited	22	O-	6	Ground	23	O-	7	12261.1595356708	9.7399659560882E-8	13959.444994817	1698.28545914616	13.6945566698748	175926.912684766	0	pP13,11(23)	Excited v=1 22 12 11 - Ground v=0 23 13 11
AsymmetricTop	Excited	22	O+	7	Ground	23	O+	7	12261.1595356708	9.73996595608817E-8	13959.444994817	1698.28545914616	13.6945566698748	175926.912684766	0	pP13,10(23)	Excited v=1 22 12 10 - Ground v=0 23 13 10
AsymmetricTop	Excited	21	O-	6	Ground	22	O-	7	12261.5790825611	1.05040928706401E-7	13944.5455349657	1682.96645240459	13.5226117213865	181816.595333687	0	pP13,10(22)	Excited v=1 21 12 10 - Ground v=0 22 13 10
AsymmetricTop	Excited	21	O+	7	Ground	22	O+	7	12261.5790825611	1.05040928706401E-7	13944.5455349657	1682.96645240459	13.5226117213865	181816.595333687	0	pP13,9(22)	Excited v=1 21 12  9 - Ground v=0 22 13  9
AsymmetricTop	Excited	20	O-	6	Ground	21	O-	7	12262.0098532933	1.12890326877056E-7	13930.3233523456	1668.31349905228	13.3578014736691	188381.520539716	0	pP13,9(21)	Excited v=1 20 12  9 - Ground v=0 21 13  9
AsymmetricTop	Excited	20	O+	7	Ground	21	O+	7	12262.0098532933	1.12890326877056E-7	13930.3233523456	1668.31349905228	13.3578014736691	188381.520539716	0	pP13,8(21)	Excited v=1 20 12  8 - Ground v=0 21 13  8
AsymmetricTop	Excited	15	E-	7	Ground	15	E+	8	12262.2183068816	2.00524252636464E-9	14098.5559573404	1836.33765045872	0.624031890960719	34920.1149408455	0	pQ14,1(15)	Excited v=1 15 13  3 - Ground v=0 15 14  1
AsymmetricTop	Excited	15	E+	7	Ground	15	E-	7	12262.2183068816	2.00524252636463E-9	14098.5559573404	1836.33765045873	0.624031890960719	34920.1149408455	0	pQ14,2(15)	Excited v=1 15 13  2 - Ground v=0 15 14  2
AsymmetricTop	Excited	16	E+	7	Ground	16	E-	7	12262.3974882906	2.7493363624503E-9	14109.3917911462	1846.99430285568	0.909710321220093	47823.2177606883	0	pQ14,3(16)	Excited v=1 16 13  3 - Ground v=0 16 14  3
AsymmetricTop	Excited	16	E-	7	Ground	16	E+	8	12262.3974882906	2.7493363624503E-9	14109.3917911462	1846.99430285568	0.909710321220093	47823.2177606883	0	pQ14,2(16)	Excited v=1 16 13  4 - Ground v=0 16 14  2
AsymmetricTop	Excited	19	O+	7	Ground	20	O+	7	12262.4518450953	1.20919224591305E-7	13916.7784429021	1654.32659780684	13.2012353940798	195742.035703926	0	pP13,7(20)	Excited v=1 19 12  7 - Ground v=0 20 13  7
AsymmetricTop	Excited	19	O-	6	Ground	20	O-	7	12262.4518450953	1.20919224591305E-7	13916.7784429021	1654.32659780684	13.2012353940798	195742.035703926	0	pP13,8(20)	Excited v=1 19 12  8 - Ground v=0 20 13  8
AsymmetricTop	Excited	17	E+	7	Ground	17	E-	7	12262.5878792072	3.34657982483154E-9	14120.9048799302	1858.31700072293	1.18188854777738	58583.9055416101	0	pQ14,4(17)	Excited v=1 17 13  4 - Ground v=0 17 14  4
AsymmetricTop	Excited	17	E-	7	Ground	17	E+	8	12262.5878792072	3.34657982483158E-9	14120.9048799302	1858.31700072293	1.18188854777738	58583.9055416102	0	pQ14,3(17)	Excited v=1 17 13  5 - Ground v=0 17 14  3
AsymmetricTop	Excited	18	E+	7	Ground	18	E-	7	12262.7894815715	3.81295531078865E-9	14133.0952264857	1870.30574491422	1.44278582012116	67653.6764174659	0	pQ14,5(18)	Excited v=1 18 13  5 - Ground v=0 18 14  5
AsymmetricTop	Excited	18	E-	7	Ground	18	E+	8	12262.7894815715	3.81295531078865E-9	14133.0952264857	1870.30574491422	1.44278582012116	67653.676417466	0	pQ14,4(18)	Excited v=1 18 13  6 - Ground v=0 18 14  4
AsymmetricTop	Excited	18	O+	7	Ground	19	O+	7	12262.90505533	1.29100267963427E-7	13903.9108027741	1641.00574744417	13.054254298066	204048.13498057	0	pP13,6(19)	Excited v=1 18 12  6 - Ground v=0 19 13  6
AsymmetricTop	Excited	18	O-	6	Ground	19	O-	7	12262.90505533	1.29100267963428E-7	13903.9108027741	1641.00574744417	13.054254298066	204048.13498057	0	pP13,7(19)	Excited v=1 18 12  7 - Ground v=0 19 13  7
AsymmetricTop	Excited	19	E+	7	Ground	19	E-	7	12263.0022974375	4.16280634215776E-9	14145.962833771	1882.96053633349	1.69416575366884	75371.1536834494	0	pQ14,6(19)	Excited v=1 19 13  6 - Ground v=0 19 14  6
AsymmetricTop	Excited	19	E-	7	Ground	19	E+	8	12263.0022974375	4.16280634215776E-9	14145.962833771	1882.96053633349	1.69416575366884	75371.1536834494	0	pQ14,5(19)	Excited v=1 19 13  7 - Ground v=0 19 14  5
AsymmetricTop	Excited	20	E-	7	Ground	20	E+	8	12263.2263289734	4.40926371319633E-9	14159.5077049083	1896.28137593489	1.9374479107387	81994.3357326076	0	pQ14,6(20)	Excited v=1 20 13  8 - Ground v=0 20 14  6
AsymmetricTop	Excited	20	E+	7	Ground	20	E-	7	12263.2263289734	4.40926371319635E-9	14159.5077049083	1896.28137593489	1.9374479107387	81994.3357326077	0	pQ14,7(20)	Excited v=1 20 13  7 - Ground v=0 20 14  7
AsymmetricTop	Excited	17	O-	6	Ground	18	O-	7	12263.3694814949	1.37409433072531E-7	13891.7204282934	1628.35094679847	12.9184946214405	213488.99460706	0	pP13,6(18)	Excited v=1 17 12  6 - Ground v=0 18 13  6
AsymmetricTop	Excited	17	O+	7	Ground	18	O+	7	12263.3694814949	1.3740943307253E-7	13891.7204282934	1628.35094679847	12.9184946214405	213488.99460706	0	pP13,5(18)	Excited v=1 17 12  5 - Ground v=0 18 13  5
AsymmetricTop	Excited	21	E-	7	Ground	21	E+	8	12263.4615784615	4.56451087115139E-9	14173.7298431843	1910.26826472283	2.17378810487905	87722.5846487944	0	pQ14,7(21)	Excited v=1 21 13  9 - Ground v=0 21 14  7
AsymmetricTop	Excited	21	E+	7	Ground	21	E-	7	12263.4615784615	4.56451087115143E-9	14173.7298431843	1910.26826472283	2.17378810487905	87722.5846487945	0	pQ14,8(21)	Excited v=1 21 13  8 - Ground v=0 21 14  8
AsymmetricTop	Excited	22	E+	7	Ground	22	E-	7	12263.7080482981	4.63994199843747E-9	14188.62925205	1924.9212037519	2.40413720480136	92711.9226190361	0	pQ14,9(22)	Excited v=1 22 13  9 - Ground v=0 22 14  9
AsymmetricTop	Excited	22	E-	7	Ground	22	E+	8	12263.7080482981	4.63994199843748E-9	14188.62925205	1924.9212037519	2.40413720480136	92711.9226190361	0	pQ14,8(22)	Excited v=1 22 13 10 - Ground v=0 22 14  8
AsymmetricTop	Excited	16	O-	6	Ground	17	O-	7	12263.8451212225	1.45828654448806E-7	13880.2073159847	1616.36219476222	12.7959753766578	224306.374218672	0	pP13,5(17)	Excited v=1 16 12  5 - Ground v=0 17 13  5
AsymmetricTop	Excited	16	O+	7	Ground	17	O+	7	12263.8451212225	1.45828654448804E-7	13880.2073159847	1616.36219476222	12.7959753766578	224306.374218672	0	pP13,4(17)	Excited v=1 16 12  4 - Ground v=0 17 13  4
AsymmetricTop	Excited	23	E-	7	Ground	23	E+	8	12263.9657409938	4.64624890999994E-9	14204.2059351208	1940.24019412692	2.62928486965908	97085.866892163	0	pQ14,9(23)	Excited v=1 23 13 11 - Ground v=0 23 14  9
AsymmetricTop	Excited	23	E+	7	Ground	23	E-	7	12263.9657409938	4.64624890999995E-9	14204.2059351208	1940.24019412692	2.62928486965908	97085.8668921631	0	pQ14,10(23)	Excited v=1 23 13 10 - Ground v=0 23 14 10
AsymmetricTop	Excited	24	E-	7	Ground	24	E+	8	12264.2346591733	4.59346172500431E-9	14220.4598961763	1956.22523700295	2.84989253780227	100943.230948899	0	pQ14,10(24)	Excited v=1 24 13 12 - Ground v=0 24 14 10
AsymmetricTop	Excited	24	E+	7	Ground	24	E-	7	12264.2346591733	4.59346172500431E-9	14220.4598961763	1956.22523700295	2.84989253780227	100943.230948899	0	pQ14,11(24)	Excited v=1 24 13 11 - Ground v=0 24 14 11
AsymmetricTop	Excited	15	O-	6	Ground	16	O-	7	12264.3319722799	1.54349216130092E-7	13869.3714625661	1605.03949028621	12.6892177173416	236813.815711109	0	pP13,4(16)	Excited v=1 15 12  4 - Ground v=0 16 13  4
AsymmetricTop	Excited	15	O+	7	Ground	16	O+	7	12264.3319722799	1.54349216130093E-7	13869.3714625661	1605.03949028621	12.6892177173416	236813.815711109	0	pP13,3(16)	Excited v=1 15 12  3 - Ground v=0 16 13  3
AsymmetricTop	Excited	25	E-	7	Ground	25	E+	8	12264.5148055753	4.49096086188552E-9	14237.3911391606	1972.87633358524	3.06651862958805	104363.825356797	0	pQ14,11(25)	Excited v=1 25 13 13 - Ground v=0 25 14 11
AsymmetricTop	Excited	25	E+	7	Ground	25	E-	7	12264.5148055753	4.49096086188551E-9	14237.3911391606	1972.87633358524	3.06651862958805	104363.825356797	0	pQ14,12(25)	Excited v=1 25 13 12 - Ground v=0 25 14 12
